ClientID,Month Offset,Bill Amount,Payment Amount,Pay Status Code,Default
3681,-2,1394,200,0,No default
3681,-1,10305,1000,0,No default
3681,0,9934,1000,0,No default
3682,-5,130328,5000,0,Default
3682,-4,179350,4700,0,Default
3682,-3,210142,7003,0,Default
3682,-2,219739,7522,0,Default
3682,-1,277080,8123,0,Default
3682,0,332721,10896,2,Default
3683,-5,19417,652,2,No default
3683,-4,19909,0,-1,No default
3683,-3,-1542,21451,0,No default
3683,-2,18635,0,0,No default
3683,-1,17969,1268,0,No default
3683,0,16641,1602,0,No default
3684,-5,0,0,-2,No default
3684,-4,-45,5250,-2,No default
3684,-3,-45,0,0,No default
3684,-2,40893,0,0,No default
3684,-1,44659,5023,0,No default
3684,0,50342,8025,0,No default
3685,-5,49667,2000,0,No default
3685,-4,48875,2000,0,No default
3685,-3,48724,2000,0,No default
3685,-2,127275,2000,0,No default
3685,-1,132004,5000,0,No default
3685,0,129996,7000,0,No default
3686,-5,10756,2648,-1,No default
3686,-4,8734,10809,-1,No default
3686,-3,26975,29889,-1,No default
3686,-2,5455,27110,-1,No default
3686,-1,9085,5481,-1,No default
3686,0,11494,9139,-1,No default
3687,-5,60345,3862,0,No default
3687,-4,65139,2309,2,No default
3687,-3,69355,7,2,No default
3687,-2,67741,3200,2,No default
3687,-1,63882,5000,2,No default
3687,0,65499,0,2,No default
3688,-5,12980,394,0,Default
3688,-4,12686,504,0,Default
3688,-3,12793,460,0,Default
3688,-2,12990,452,0,Default
3688,-1,11999,1202,0,Default
3688,0,12630,1211,0,Default
3689,-5,145132,3500,0,No default
3689,-4,234017,6000,0,No default
3689,-3,238039,6024,0,No default
3689,-2,283374,7300,0,No default
3689,-1,284462,11143,2,No default
3689,0,297192,0,1,No default
3690,-5,0,0,-2,No default
3690,-4,0,0,-2,No default
3690,-3,0,0,-2,No default
3690,-2,0,0,-2,No default
3690,-1,0,0,-2,No default
3690,0,0,0,1,No default
3691,-5,6071,0,-1,No default
3691,-4,0,6071,-1,No default
3691,-3,7632,0,-1,No default
3691,-2,0,7632,-1,No default
3691,-1,100000,0,-1,No default
3691,0,0,100000,1,No default
3692,-5,16070,3306,-2,No default
3692,-4,22879,18060,-2,No default
3692,-3,50199,24652,-2,No default
3692,-2,18993,50933,-2,No default
3692,-1,12559,18997,-2,No default
3692,0,12106,13351,-2,No default
3693,-5,0,0,-2,Default
3693,-4,0,0,-2,Default
3693,-3,0,0,-2,Default
3693,-2,0,0,-2,Default
3693,-1,0,0,-2,Default
3693,0,0,0,1,Default
3694,-5,28073,1500,0,No default
3694,-4,26514,2000,0,No default
3694,-3,23896,3000,2,No default
3694,-2,22265,2000,0,No default
3694,-1,22932,0,0,No default
3694,0,20258,3000,-1,No default
3695,-5,79105,3005,0,Default
3695,-4,72204,8000,0,Default
3695,-3,116742,14710,0,Default
3695,-2,57722,2200,0,Default
3695,-1,63883,2674,0,Default
3695,0,62824,2178,2,Default
3696,-5,30778,1000,0,No default
3696,-4,38113,2000,0,No default
3696,-3,44287,1500,0,No default
3696,-2,43976,2500,2,No default
3696,-1,46320,0,0,No default
3696,0,43596,5000,0,No default
3697,-5,6915,1000,0,No default
3697,-4,6413,1000,0,No default
3697,-3,5892,1000,0,No default
3697,-2,9847,1000,0,No default
3697,-1,13822,1106,0,No default
3697,0,13717,2008,0,No default
3698,-5,447,2215,-1,No default
3698,-4,786,447,-1,No default
3698,-3,810,786,-1,No default
3698,-2,1430,810,-1,No default
3698,-1,1000,1430,2,No default
3698,0,1532,0,-1,No default
3699,-5,0,0,-2,Default
3699,-4,0,0,-2,Default
3699,-3,0,0,-2,Default
3699,-2,0,0,-2,Default
3699,-1,0,0,-2,Default
3699,0,0,0,1,Default
3700,-5,19918,1000,0,No default
3700,-4,19964,713,0,No default
3700,-3,20089,712,0,No default
3700,-2,50275,1289,0,No default
3700,-1,49740,2097,0,No default
3700,0,49547,2100,0,No default
3701,-5,4775,1345,-2,No default
3701,-4,1386,4789,-2,No default
3701,-3,3596,1310,-1,No default
3701,-2,4990,13616,-1,No default
3701,-1,80000,4990,0,No default
3701,0,83400,1600,0,No default
3702,-5,3664,723,-2,No default
3702,-4,2035,3664,-2,No default
3702,-3,1038,2035,-2,No default
3702,-2,723,1038,-2,No default
3702,-1,723,723,-2,No default
3702,0,9344,723,-2,No default
3703,-5,0,0,-2,No default
3703,-4,0,0,-2,No default
3703,-3,0,0,-1,No default
3703,-2,5114,0,-1,No default
3703,-1,36656,5114,-1,No default
3703,0,-54,36710,1,No default
3704,-5,390,780,-1,No default
3704,-4,390,390,-1,No default
3704,-3,390,390,-1,No default
3704,-2,390,390,-1,No default
3704,-1,390,390,-1,No default
3704,0,390,390,-1,No default
3705,-5,0,0,-2,Default
3705,-4,-1900,1900,0,Default
3705,-3,18100,0,0,Default
3705,-2,18300,0,0,Default
3705,-1,16244,2800,0,Default
3705,0,14993,1800,0,Default
3706,-5,0,0,-2,No default
3706,-4,0,0,-2,No default
3706,-3,0,0,-2,No default
3706,-2,0,0,-2,No default
3706,-1,0,0,-2,No default
3706,0,0,0,1,No default
3707,-5,61445,3000,0,No default
3707,-4,58499,6000,0,No default
3707,-3,54358,5000,0,No default
3707,-2,111795,3000,0,No default
3707,-1,109156,5000,0,No default
3707,0,107372,5000,0,No default
3708,-5,83974,2300,0,No default
3708,-4,85863,13000,0,No default
3708,-3,94362,3000,0,No default
3708,-2,131491,3500,0,No default
3708,-1,141849,4000,0,No default
3708,0,143536,5341,0,No default
3709,-5,78169,10000,0,No default
3709,-4,66276,20000,0,No default
3709,-3,54867,20023,0,No default
3709,-2,38177,25030,0,No default
3709,-1,39029,6028,0,No default
3709,0,32608,20018,0,No default
3710,-5,0,0,-2,Default
3710,-4,0,0,-2,Default
3710,-3,0,0,0,Default
3710,-2,15688,0,0,Default
3710,-1,19817,1210,0,Default
3710,0,47411,1300,0,Default
3711,-5,83683,80000,0,No default
3711,-4,80010,5000,0,No default
3711,-3,78369,2901,0,No default
3711,-2,77640,2802,0,No default
3711,-1,79099,2804,0,No default
3711,0,84484,3007,0,No default
3712,-5,202491,6000,0,No default
3712,-4,211098,10000,0,No default
3712,-3,212770,7407,0,No default
3712,-2,213931,7283,0,No default
3712,-1,216910,7714,0,No default
3712,0,212943,16923,0,No default
3713,-5,832,1500,2,No default
3713,-4,982,0,-1,No default
3713,-3,0,982,-2,No default
3713,-2,0,0,-2,No default
3713,-1,0,0,-2,No default
3713,0,0,0,1,No default
3714,-5,19053,2000,0,No default
3714,-4,16427,3000,2,No default
3714,-3,16773,0,0,No default
3714,-2,14967,2000,0,No default
3714,-1,12447,3000,2,No default
3714,0,12893,0,1,No default
3715,-5,0,0,-2,No default
3715,-4,0,0,-2,No default
3715,-3,0,0,-2,No default
3715,-2,0,0,0,No default
3715,-1,30900,0,0,No default
3715,0,29866,1900,0,No default
3716,-5,154034,4500,0,No default
3716,-4,150627,5600,2,No default
3716,-3,154721,0,3,No default
3716,-2,156531,2300,2,No default
3716,-1,153827,7000,2,No default
3716,0,150739,7000,2,No default
3717,-5,0,0,-2,No default
3717,-4,0,0,-2,No default
3717,-3,0,0,-2,No default
3717,-2,0,0,-2,No default
3717,-1,0,0,-2,No default
3717,0,0,0,-2,No default
3718,-5,4443,890,-1,No default
3718,-4,0,4443,-2,No default
3718,-3,0,0,-2,No default
3718,-2,0,0,-2,No default
3718,-1,0,0,-2,No default
3718,0,0,0,1,No default
3719,-5,18212,1000,0,No default
3719,-4,18187,771,-1,No default
3719,-3,1066,18660,-1,No default
3719,-2,1539,1066,-1,No default
3719,-1,1547,1539,-1,No default
3719,0,1343,1547,0,No default
3720,-5,1320,0,-1,No default
3720,-4,390,1320,-1,No default
3720,-3,0,390,2,No default
3720,-2,780,0,2,No default
3720,-1,780,0,-1,No default
3720,0,780,780,-1,No default
3721,-5,650,0,-1,Default
3721,-4,0,650,-2,Default
3721,-3,0,0,-2,Default
3721,-2,0,0,-2,Default
3721,-1,0,0,-2,Default
3721,0,0,0,1,Default
3722,-5,8411,0,0,No default
3722,-4,6531,2000,0,No default
3722,-3,17228,1000,0,No default
3722,-2,20559,1000,2,No default
3722,-1,27551,0,0,No default
3722,0,24802,3200,0,No default
3723,-5,1011,3949,0,No default
3723,-4,26344,0,0,No default
3723,-3,12344,14000,0,No default
3723,-2,19037,0,-1,No default
3723,-1,5000,19037,-1,No default
3723,0,19824,5000,0,No default
3724,-5,44199,2000,0,Default
3724,-4,42916,2000,0,Default
3724,-3,41793,1800,0,Default
3724,-2,40779,2000,0,Default
3724,-1,39740,2000,0,Default
3724,0,37350,3000,2,Default
3725,-5,0,0,-2,No default
3725,-4,0,0,-2,No default
3725,-3,0,0,-2,No default
3725,-2,0,0,-2,No default
3725,-1,0,0,-2,No default
3725,0,5520,0,-2,No default
3726,-5,9871,4380,-1,No default
3726,-4,9703,10084,-1,No default
3726,-3,-129,9832,-2,No default
3726,-2,3167,773,-2,No default
3726,-1,3888,3179,2,No default
3726,0,19369,3900,2,No default
3727,-5,326,326,-1,No default
3727,-4,1099,326,-1,No default
3727,-3,625,1099,-1,No default
3727,-2,771,625,-1,No default
3727,-1,1106,771,-1,No default
3727,0,532,1106,-1,No default
3728,-5,1271,1595,-1,No default
3728,-4,1077,1271,-1,No default
3728,-3,902,1077,-1,No default
3728,-2,1077,902,-1,No default
3728,-1,1742,1077,-1,No default
3728,0,889,1742,-1,No default
3729,-5,111219,4000,2,Default
3729,-4,114581,0,0,Default
3729,-3,110737,8500,0,Default
3729,-2,108464,4000,0,Default
3729,-1,107799,4000,2,Default
3729,0,112597,0,1,Default
3730,-5,0,0,-2,No default
3730,-4,0,0,-2,No default
3730,-3,0,0,-2,No default
3730,-2,0,0,-2,No default
3730,-1,0,0,-1,No default
3730,0,100,0,-1,No default
3731,-5,40103,24,0,No default
3731,-4,39074,2100,0,No default
3731,-3,39137,2000,-1,No default
3731,-2,42334,40003,0,No default
3731,-1,80531,1139,0,No default
3731,0,82198,3543,2,No default
3732,-5,8477,3,-2,No default
3732,-4,13818,212,-2,No default
3732,-3,27185,3845,-2,No default
3732,-2,31177,3096,-2,No default
3732,-1,38144,3041,-2,No default
3732,0,41116,5071,-2,No default
3733,-5,40325,1374,0,No default
3733,-4,41194,2920,-1,No default
3733,-3,1845,41194,-1,No default
3733,-2,9217,1845,-1,No default
3733,-1,70962,9226,-1,No default
3733,0,21293,70973,-1,No default
3734,-5,83208,124063,-1,No default
3734,-4,85067,83215,-1,No default
3734,-3,63749,85072,-2,No default
3734,-2,74635,63758,-1,No default
3734,-1,99628,74640,-1,No default
3734,0,72495,99664,-1,No default
3735,-5,15145,5000,0,No default
3735,-4,17534,400,0,No default
3735,-3,30087,718,0,No default
3735,-2,29537,1089,0,No default
3735,-1,28893,1539,0,No default
3735,0,29554,1895,0,No default
3736,-5,54093,1235,0,No default
3736,-4,52458,2344,0,No default
3736,-3,54990,2000,0,No default
3736,-2,57525,2000,0,No default
3736,-1,16106,50000,2,No default
3736,0,19073,3895,1,No default
3737,-5,56360,10000,0,No default
3737,-4,52378,7500,0,No default
3737,-3,70672,10203,0,No default
3737,-2,52983,35002,-1,No default
3737,-1,5671,52983,-2,No default
3737,0,10226,5873,-2,No default
3738,-5,311651,20164,0,No default
3738,-4,302248,15045,0,No default
3738,-3,316685,10008,0,No default
3738,-2,312615,15098,0,No default
3738,-1,316685,15023,0,No default
3738,0,350110,14082,0,No default
3739,-5,0,0,-2,Default
3739,-4,0,0,-2,Default
3739,-3,0,0,-2,Default
3739,-2,0,0,-2,Default
3739,-1,0,0,-2,Default
3739,0,0,0,1,Default
3740,-5,0,0,-2,No default
3740,-4,0,0,-1,No default
3740,-3,17633,0,-1,No default
3740,-2,16047,18776,-1,No default
3740,-1,18915,16047,0,No default
3740,0,26416,2497,0,No default
3741,-5,52272,1700,0,No default
3741,-4,60346,2000,0,No default
3741,-3,65086,2018,0,No default
3741,-2,75028,2000,0,No default
3741,-1,83196,2338,0,No default
3741,0,89418,4000,0,No default
3742,-5,40322,3000,0,No default
3742,-4,39354,1800,2,No default
3742,-3,40085,0,3,No default
3742,-2,40985,0,2,No default
3742,-1,36726,4898,2,No default
3742,0,37611,0,1,No default
3743,-5,11170,0,0,Default
3743,-4,6170,5000,0,Default
3743,-3,10247,123,0,Default
3743,-2,10247,0,0,Default
3743,-1,12211,3000,0,Default
3743,0,11584,7011,-1,Default
3744,-5,20650,0,0,No default
3744,-4,36781,1200,2,No default
3744,-3,37246,0,2,No default
3744,-2,35965,2000,2,No default
3744,-1,36991,0,2,No default
3744,0,33547,4000,2,No default
3745,-5,88388,3016,0,No default
3745,-4,89147,3707,0,No default
3745,-3,100552,3508,0,No default
3745,-2,110688,5073,-1,No default
3745,-1,7172,120055,-2,No default
3745,0,10415,5771,-2,No default
3746,-5,1235,1280,-2,No default
3746,-4,1682,1235,-2,No default
3746,-3,2830,1682,-1,No default
3746,-2,2256,2830,-1,No default
3746,-1,3555,2262,-1,No default
3746,0,1757,3579,-1,No default
3747,-5,0,0,-2,No default
3747,-4,3576,0,-1,No default
3747,-3,800,3576,-1,No default
3747,-2,0,800,-1,No default
3747,-1,3314,0,-1,No default
3747,0,1976,3318,-1,No default
3748,-5,6595,29708,-1,No default
3748,-4,2384,6601,-1,No default
3748,-3,1081,2394,-1,No default
3748,-2,3372,1085,-1,No default
3748,-1,2480,3380,-1,No default
3748,0,1144,2506,-1,No default
3749,-5,32763,3000,-1,No default
3749,-4,6557,37000,0,No default
3749,-3,23697,5000,0,No default
3749,-2,40630,0,0,No default
3749,-1,77649,1200,0,No default
3749,0,81115,5000,0,No default
3750,-5,21951,2865,0,No default
3750,-4,23706,2000,0,No default
3750,-3,23215,811,0,No default
3750,-2,22760,778,0,No default
3750,-1,21458,2000,0,No default
3750,0,18776,3000,0,No default
3751,-5,7246,1000,0,Default
3751,-4,6357,1000,0,Default
3751,-3,5451,1000,0,Default
3751,-2,4029,1500,0,Default
3751,-1,2741,1500,0,Default
3751,0,1428,1500,-1,Default
3752,-5,0,0,-2,No default
3752,-4,0,0,-2,No default
3752,-3,0,0,-1,No default
3752,-2,307,0,-1,No default
3752,-1,3070,307,-1,No default
3752,0,1010,3394,-1,No default
3753,-5,7511,4105,-1,No default
3753,-4,3189,7548,0,No default
3753,-3,4232,16,-1,No default
3753,-2,-5,4237,-2,No default
3753,-1,-5,0,-2,No default
3753,0,-5,0,-2,No default
3754,-5,316,316,-1,No default
3754,-4,8956,316,2,No default
3754,-3,9422,0,-1,No default
3754,-2,5842,8956,-1,No default
3754,-1,586,5842,-1,No default
3754,0,316,586,-1,No default
3755,-5,54284,6702,-1,No default
3755,-4,14494,54284,-1,No default
3755,-3,8197,14494,-1,No default
3755,-2,36582,8243,-1,No default
3755,-1,15987,36607,-1,No default
3755,0,57956,15987,-1,No default
3756,-5,763,748,-2,No default
3756,-4,8867,763,-2,No default
3756,-3,0,8867,-2,No default
3756,-2,0,0,-2,No default
3756,-1,0,0,-2,No default
3756,0,0,0,-2,No default
3757,-5,23436,1500,0,No default
3757,-4,22816,1000,0,No default
3757,-3,22327,1000,0,No default
3757,-2,21687,1000,0,No default
3757,-1,20033,2000,0,No default
3757,0,18338,2000,0,No default
3758,-5,-200,0,-2,Default
3758,-4,-200,0,-2,Default
3758,-3,-200,0,-2,Default
3758,-2,-200,0,-2,Default
3758,-1,-200,0,-2,Default
3758,0,-200,0,1,Default
3759,-5,3432,59,0,Default
3759,-4,7606,138,0,Default
3759,-3,6157,1500,-1,Default
3759,-2,7021,6157,0,Default
3759,-1,11420,3000,0,Default
3759,0,22381,1500,0,Default
3760,-5,3400,1720,-1,No default
3760,-4,5127,3400,-1,No default
3760,-3,4628,5127,-1,No default
3760,-2,4730,4628,-1,No default
3760,-1,2395,4730,-1,No default
3760,0,3852,2403,-1,No default
3761,-5,0,0,-2,No default
3761,-4,0,0,-2,No default
3761,-3,0,0,-2,No default
3761,-2,0,0,-2,No default
3761,-1,4840,0,-2,No default
3761,0,46089,4840,-2,No default
3762,-5,29598,0,0,No default
3762,-4,26551,4500,0,No default
3762,-3,24952,2000,0,No default
3762,-2,23654,2000,0,No default
3762,-1,22332,2000,0,No default
3762,0,20976,2000,0,No default
3763,-5,0,3422,-2,No default
3763,-4,0,0,-2,No default
3763,-3,0,0,-2,No default
3763,-2,0,0,-2,No default
3763,-1,0,0,-2,No default
3763,0,0,0,1,No default
3764,-5,13180,2000,-1,No default
3764,-4,0,13180,0,No default
3764,-3,16008,0,0,No default
3764,-2,22551,328,0,No default
3764,-1,68263,1010,0,No default
3764,0,68247,2120,0,No default
3765,-5,2253,96,-1,No default
3765,-4,5552,2253,-1,No default
3765,-3,10771,5552,-1,No default
3765,-2,3317,10771,-1,No default
3765,-1,16447,3317,-1,No default
3765,0,3196,16447,-1,No default
3766,-5,18631,1094,0,No default
3766,-4,19040,2000,0,No default
3766,-3,16694,5000,0,No default
3766,-2,17628,2000,0,No default
3766,-1,19389,1494,0,No default
3766,0,18011,2000,0,No default
3767,-5,53142,0,2,Default
3767,-4,51005,3000,2,Default
3767,-3,49827,2000,2,Default
3767,-2,49213,1600,2,Default
3767,-1,48294,1900,2,Default
3767,0,47243,2000,2,Default
3768,-5,284549,11000,0,No default
3768,-4,284834,12500,0,No default
3768,-3,285417,12000,0,No default
3768,-2,325675,15000,0,No default
3768,-1,339191,15000,0,No default
3768,0,338272,15000,0,No default
3769,-5,0,0,-2,No default
3769,-4,0,0,-2,No default
3769,-3,0,0,-2,No default
3769,-2,0,0,-2,No default
3769,-1,0,0,-2,No default
3769,0,0,0,-2,No default
3770,-5,1481,0,-1,No default
3770,-4,2196,1481,-1,No default
3770,-3,1406,2196,-1,No default
3770,-2,3070,1406,-1,No default
3770,-1,1437,3078,-1,No default
3770,0,0,1437,1,No default
3771,-5,-1719,52085,0,No default
3771,-4,49996,0,0,No default
3771,-3,48902,1759,0,No default
3771,-2,78363,1630,0,No default
3771,-1,78781,2342,0,No default
3771,0,80577,3261,0,No default
3772,-5,28903,1768,-2,No default
3772,-4,31014,578,0,No default
3772,-3,55664,32000,0,No default
3772,-2,63729,1113,-1,No default
3772,-1,22046,64167,-1,No default
3772,0,1751,22909,-2,No default
3773,-5,2520,18066,0,No default
3773,-4,11855,0,-1,No default
3773,-3,0,11855,-2,No default
3773,-2,0,0,-2,No default
3773,-1,0,0,-2,No default
3773,0,0,0,-2,No default
3774,-5,675,23715,2,No default
3774,-4,825,0,-1,No default
3774,-3,0,825,-2,No default
3774,-2,0,0,-2,No default
3774,-1,0,0,-2,No default
3774,0,0,0,1,No default
3775,-5,35234,177258,-1,No default
3775,-4,104491,35387,-1,No default
3775,-3,37945,104673,-1,No default
3775,-2,301441,38139,-1,No default
3775,-1,39356,302961,-1,No default
3775,0,103880,39560,-1,No default
3776,-5,164677,5100,0,No default
3776,-4,161456,6500,0,No default
3776,-3,158490,6100,0,No default
3776,-2,157188,5820,0,No default
3776,-1,152966,7200,0,No default
3776,0,151778,5556,0,No default
3777,-5,6816,5000,0,Default
3777,-4,1068,6000,2,Default
3777,-3,1231,0,2,Default
3777,-2,631,600,2,Default
3777,-1,631,0,3,Default
3777,0,631,0,1,Default
3778,-5,8773,0,0,No default
3778,-4,8261,800,0,No default
3778,-3,8090,450,2,No default
3778,-2,8371,0,0,No default
3778,-1,6849,1800,0,No default
3778,0,5803,1300,0,No default
3779,-5,162695,6100,0,No default
3779,-4,159345,6000,0,No default
3779,-3,186989,7000,0,No default
3779,-2,183268,6237,0,No default
3779,-1,227741,6200,0,No default
3779,0,220706,11200,0,No default
3780,-5,58347,3000,0,No default
3780,-4,58891,4000,0,No default
3780,-3,54064,5000,0,No default
3780,-2,59389,1200,0,No default
3780,-1,65513,3800,0,No default
3780,0,63603,7666,0,No default
3781,-5,4250,22566,-2,No default
3781,-4,2338,4733,-2,No default
3781,-3,4480,2338,-2,No default
3781,-2,5088,4480,-2,No default
3781,-1,5525,5088,-2,No default
3781,0,4654,5525,-2,No default
3782,-5,2299,37980,-1,No default
3782,-4,0,2299,-2,No default
3782,-3,0,0,-2,No default
3782,-2,0,0,-2,No default
3782,-1,0,0,-1,No default
3782,0,9900,0,-1,No default
3783,-5,1451,0,-1,Default
3783,-4,-267,2210,0,Default
3783,-3,425,0,0,Default
3783,-2,1117,0,2,Default
3783,-1,1986,0,-1,Default
3783,0,200,1986,-1,Default
3784,-5,0,0,0,No default
3784,-4,19975,0,0,No default
3784,-3,19975,0,0,No default
3784,-2,14155,7000,0,No default
3784,-1,12801,2000,0,No default
3784,0,16654,2000,0,No default
3785,-5,32729,0,0,No default
3785,-4,29375,4000,0,No default
3785,-3,28839,1300,0,No default
3785,-2,29702,1500,2,No default
3785,-1,30496,0,0,No default
3785,0,29250,3600,0,No default
3786,-5,23207,2000,2,Default
3786,-4,74731,0,3,Default
3786,-3,75393,0,4,Default
3786,-2,76767,0,5,Default
3786,-1,79283,0,6,Default
3786,0,81071,0,7,Default
3787,-5,329948,15000,0,No default
3787,-4,328627,18000,0,No default
3787,-3,325340,11868,0,No default
3787,-2,360270,11643,0,No default
3787,-1,359634,12374,0,No default
3787,0,404924,13521,0,No default
3788,-5,0,0,-2,No default
3788,-4,0,0,-2,No default
3788,-3,0,0,-2,No default
3788,-2,0,0,-2,No default
3788,-1,0,0,-2,No default
3788,0,0,0,1,No default
3789,-5,30908,0,0,No default
3789,-4,29016,2376,0,No default
3789,-3,28419,1055,-1,No default
3789,-2,-1581,30000,-1,No default
3789,-1,899,0,-1,No default
3789,0,2700,899,-2,No default
3790,-5,30440,1143,0,No default
3790,-4,30381,1261,0,No default
3790,-3,29759,1090,0,No default
3790,-2,50556,1054,0,No default
3790,-1,49399,2247,2,No default
